1	-0.0304034	-0.0278555	0.00327381
1	-0.0489157	-0.0180581	0.0075609
1	-0.0257018	-0.0250611	0.0114499
1	-0.028787	-0.127808	0.0450404
1	0.0998048	0.0197091	-0.0274555
1	-0.0249012	-0.0400039	0.0142668
1	-0.0335389	0.092649	-0.0507173
1	-0.0426667	-0.0164957	0.014881
1	0.0168804	-0.0419768	-0.010571
1	-0.0444164	-0.00108588	0.00358579
1	-0.0408412	-0.00802946	0.000491033
1	-0.0518318	-0.00241925	0.0128377
1	-0.0737882	0.10358	-0.0386213
1	-0.0700897	0.0951467	-0.0374625
1	-0.0716709	0.102958	-0.0372544
1	-0.0564006	0.0538349	-0.0177877
1	-0.0360983	-0.0338571	0.0139486
1	-0.0442771	-0.00544644	0.0142536
1	-0.0317575	-0.0274351	0.00890635
1	-0.0712496	0.117092	-0.0350408
1	-0.0779045	0.133759	-0.0406047
1	-0.0471573	-0.0226215	0.0242786
1	-0.0177311	-0.0116279	0.00386059
1	-0.041965	0.00640429	0.00225181
1	-0.0622541	0.0733099	-0.0236598
1	-0.0796746	0.125755	-0.0464085
1	-0.0648694	0.0812311	-0.0227279
1	-0.0559208	0.035381	-0.0129799
1	-0.0472331	0.00329893	0.000698677
1	-0.0245299	-0.03044	0.00617996
1	-0.0460405	0.104996	-0.0499552
1	-0.0624064	0.119216	-0.0527181
1	-0.0810393	0.142406	-0.0420831
1	-0.0807581	0.142156	-0.0411322
1	-0.0381269	0.00502339	0.000886001
1	-0.0565949	0.0706596	-0.01853
1	-0.0205278	-0.0278057	0.00417269
1	-0.0498743	0.0112105	0.00767681
1	-0.0673437	0.089645	-0.0240879
1	-0.040284	-0.00829253	0.0115601
1	-0.0514969	0.0157059	-0.0013119
1	-0.0715506	0.103698	-0.026864
1	-0.0545543	0.0504504	-0.0201975
1	-0.075238	0.122399	-0.0364736
1	-0.0435748	0.00972148	-0.00937137
1	-0.0335929	-0.0292252	0.0127369
1	-0.0435676	-0.0486261	0.0421502
1	-0.0340999	-0.0551547	0.04118
1	-0.0356436	-0.0197719	0.00564002
1	-0.0386123	-0.00912799	-0.00117753
1	-0.0271788	-0.0208866	0.0112307
1	-0.0348106	-0.0267407	0.00782529
1	-0.0366596	0.0143195	-0.000273846
1	-0.0132859	-0.00572368	-0.00780153
1	-0.020447	-0.0231252	0.0163712
1	0.000940976	-0.0496717	0.000893464
1	0.000430152	-0.0400583	0.0155204
1	-0.0132401	-0.0109738	-0.00246722
1	-0.0507799	0.0238963	-0.00397899
1	-0.0489915	0.0131673	0.0118908
1	-0.0271598	-0.0681434	0.0192635
1	-0.0285338	-0.0553247	0.0314999
1	-0.0696971	0.0884255	-0.0289154
1	-0.0645064	0.0954571	-0.0326357
1	0.113145	-0.0094102	-0.100925
1	0.109926	-0.000768322	-0.12352
1	0.112516	0.00110843	-0.125321
1	0.107368	-0.00132569	-0.0587998
1	0.109052	-0.00199884	-0.0662764
1	0.113789	-0.0100172	-0.0658945
1	0.109575	-0.00899665	-0.0573231
1	0.110954	-0.0118513	-0.0991707
1	0.0886437	0.00717636	-0.0513767
1	0.0828243	-0.00496177	-0.0247314
1	0.0751461	-0.0165805	-0.0582338
1	0.0604291	0.0209522	-0.0236566
1	0.0702465	-0.0239209	-0.0507362
1	0.0788197	-0.0272668	-0.0522445
1	0.0816613	0.00660847	-0.0544886
1	0.0985611	-0.00889244	-0.0686377
1	0.0989576	-0.0127977	-0.0601308
1	0.0940318	-0.00492421	-0.06191
1	0.0882946	0.000844282	-0.047601
1	0.0856913	0.00901272	-0.0518534
1	0.0946204	0.00868937	-0.0611358
1	0.107782	-0.00018747	-0.072305
1	0.108756	-0.0112822	-0.0845775
1	0.0954054	0.005723	-0.096425
1	0.0960666	0.00272665	-0.0904436
1	0.10563	-0.00846543	-0.10181
1	0.104061	0.0047914	-0.0613985
1	0.112522	-0.00767602	-0.0852969
1	0.0983077	-0.00407903	-0.0695583
1	0.0924449	-0.0302013	-0.0586239
1	0.115992	-0.0112749	-0.087838
1	0.0964754	0.0042339	-0.0520932
1	0.0803231	0.0147676	-0.0790463
1	0.068012	-0.0109197	-0.0479625
1	0.0858594	-0.0162318	-0.0451655
1	0.10246	0.0010346	-0.0799151
1	0.0926132	0.0142251	-0.0786276
1	0.0673588	0.0111082	-0.0550791
1	0.0940404	0.0172301	-0.0945146
1	-0.0366847	-0.00727044	-0.00427169
1	-0.0300398	-0.0453893	0.0212548
1	-0.0279582	-0.0375434	0.0137261
1	-0.00438176	-0.127626	0.0147765
1	-0.0008213	-0.0434801	-0.00241239
1	-0.0366593	-0.00694243	0.0130771
1	-0.0349762	-0.0116457	0.0149131
1	-0.0530589	0.0840327	-0.0361674
1	-0.00720951	-0.0342167	-0.00244259
1	0.0140628	-0.109168	-0.00696108
1	-0.00110729	-0.0526924	0.00491114
1	-0.00342398	-0.112705	0.00460484
1	-0.00825109	-0.00937704	-0.000606552
1	0.0362831	-0.0348984	-0.0274092
1	-0.00889525	-0.0422936	-0.00160743
1	0.00443871	-0.0164612	0.00208877
1	-0.039933	0.00991366	-0.00798527
1	-0.0531693	0.0586038	-0.0187526
1	-0.0753699	0.117405	-0.0439224
1	-0.0258369	-0.0173729	0.0189542
1	-0.0337056	-0.0156687	0.00403468
1	-0.0616218	0.0660511	-0.0288036
1	0.0449134	0.0370452	-0.0510368
1	-0.0407882	-0.128822	0.0449606
1	-0.0084882	-0.104867	0.0184336
1	0.0297028	-0.0344549	-0.0252933
1	-0.0447162	0.0172624	0.00370326
1	-0.0285647	-0.1347	0.042417
1	-0.0433747	-0.0880239	0.0256
1	-0.0470732	-0.11823	0.0419213
1	-0.031593	-0.0854385	0.0233546
1	-0.0399132	-0.110895	0.0377083
1	-0.0402467	-0.110832	0.0382666
1	-0.0478228	-0.13889	0.044693
1	-0.0552295	-0.150706	0.0450746
1	-0.0499818	0.0135468	0.00246756
1	-0.0272595	-0.0195037	0.0119287
1	-0.0202106	-0.033807	0.0105814
1	-0.0229871	-0.0326477	0.00125887
1	-0.0187732	-0.0305814	0.00220979
1	0.0759717	0.0288786	-0.0565544
1	0.0717569	0.0189035	-0.0494576
1	0.077627	0.0141545	-0.0536141
1	0.0322293	0.011715	-0.0215926
1	0.088281	-0.00832845	-0.0496754
1	0.0817879	-0.00225496	-0.0455407
1	0.0819309	0.0140784	-0.0589541
1	-0.022947	-0.02495	0.00677229
1	0.0081533	0.0114499	-0.0188247
1	-0.0165865	-0.0491584	0.0198701
1	-0.0280409	-0.0409793	0.00502395
1	0.0224744	-0.0315214	0.00666141
1	-0.0446996	-0.0159565	0.0101843
1	0.013609	-0.0257303	-0.00956579
1	0.00623143	-0.0389182	-0.00750562
1	-0.0340722	-0.112925	0.043199
1	-0.0226591	-0.000487084	-0.0100766
1	-0.044732	-0.0150001	0.0230618
1	0.0403355	-0.0096842	-0.0400496
1	-0.0135934	-0.025569	0.0157112
1	-0.0526387	0.00387988	0.00571404
1	-0.0230175	0.012943	-0.0118484
1	-0.0172304	0.00785674	-0.00489389
1	-0.00665765	4.36E-05	-0.0141136
1	-0.025132	-0.0448978	0.0111446
1	0.00899323	-0.0274555	0.0043721
1	-0.0498022	-0.0105942	0.00795723
1	-0.0313241	-0.0256018	0.0135814
1	-0.0214607	-0.0557286	0.0190565
1	-0.0273302	-0.0468534	0.0140647
1	-0.0354841	-0.0431248	0.0117277
1	-0.0590167	0.0681849	-0.0220027
1	-0.0519199	0.0539617	-0.0249106
1	-0.077978	0.13055	-0.0409107
1	-0.00773842	-0.0480378	0.00407581
1	-0.0118848	-0.0422066	0.00489058
1	-0.0160427	-0.0505799	0.0164946
1	-0.00594456	-0.0100819	-0.0118691
1	-0.0203215	-0.0369081	0.00277674
1	-0.0014779	-0.0180728	0.00586768
1	-0.0368568	0.0964964	-0.0307105
1	-0.0385079	-0.0685912	0.0553559
1	-0.033547	-0.00854016	0.0143575
1	-0.0348122	-0.0751143	0.0567195
1	0.0367081	-0.0533616	0.0146025
1	-0.0373264	-0.0524415	0.0480622
1	-0.0641429	0.125183	-0.0394169
1	0.115612	0.12242	0.286392
1	0.104813	0.123982	0.263123
1	0.0822574	0.102478	0.174334
1	0.100824	0.0333498	0.0186571
1	0.115624	0.0949027	0.202883
1	0.0965879	0.0760576	0.122039
1	-0.0658403	0.130155	-0.0430151
1	-0.0730112	0.144614	-0.0462323
1	-0.0599046	0.116786	-0.0398472
1	0.0207593	-0.0472959	0.00455397
1	0.0296691	-0.0351607	0.00820193
1	-0.0556005	0.122319	-0.043228
1	-0.0795328	0.141664	-0.0448438
1	-0.0734084	0.143798	-0.0440787
1	0.119167	0.120875	0.284961
1	0.110219	0.0756804	0.182306
1	0.112396	0.0281728	0.0185841
1	-0.0388567	-0.0451278	0.0447135
1	-0.0412022	-0.0451051	0.0464288
1	0.11999	0.124201	0.291168
1	0.109239	0.0917905	0.21752
1	0.098114	0.0871983	0.140338
1	0.112098	0.120464	0.275746
1	0.106239	0.0840889	0.161679
1	0.101832	0.0434821	0.116357
1	0.0793976	0.0337005	0.0486005
1	0.0244269	-0.0336465	0.0581229
1	0.0108662	-0.0573699	0.073892
1	0.00893461	-0.049399	0.073623
1	0.0324763	-0.0190332	-0.00358849
1	-0.0586001	0.12895	-0.0426725
1	-0.0290896	-0.0485385	0.0102975
1	-0.0482641	0.021414	-0.00994217
1	-0.0447214	-0.0223059	0.0190506
1	-0.054709	-0.00767699	0.0186828
1	-0.0539311	0.000981642	0.0116829
1	-0.00182766	-0.00143017	-0.00391813
1	-0.043093	-0.0122453	0.00885562
1	-0.053856	-0.146561	0.0457879
1	-0.0564975	-0.00354817	0.00778987
1	-0.0480827	-0.0178254	0.0242307
1	-0.0222546	-0.00753607	-0.00625233
1	-0.0231004	-0.00560997	-0.00736636
1	-0.0504371	0.00509209	0.00814186
1	-0.0321342	0.00569098	-0.000133022
1	-0.0482698	-0.0132061	0.00988724
1	-0.0374954	-0.0282778	0.0234264
1	-0.0667784	0.131446	-0.0422349
1	-0.0295342	-0.120155	0.0423029
1	0.0211586	-0.03241	-0.00632041
1	-0.0017051	-0.0295954	0.0046406
1	0.00652683	-0.0384659	0.00857335
1	-0.0515247	0.029481	-0.000168923
1	-0.0458473	0.014003	0.00123716
1	-0.039043	-0.104724	0.0352501
1	-0.0312095	-0.118721	0.0436418
1	-0.0275681	-0.0551504	0.0296398
1	-0.012877	0.000209806	-0.0149154
1	-0.0179183	-0.0335561	0.0113577
1	0.0311055	-0.0181013	-0.0239819
1	0.0862244	-0.00122288	-0.00912914
1	0.083201	0.0104809	-0.0551022
1	0.0913165	-0.00363224	-0.0427257
1	0.0948562	-0.0158668	-0.0609192
1	0.0674661	0.00570579	-0.0486396
1	0.0482285	0.0133082	-0.0391963
1	0.0960293	0.00130632	-0.0475911
1	0.0409364	0.036628	-0.0359835
1	0.0163999	-0.0282057	-0.012238
1	-0.0459519	-0.0116874	0.0174161
1	-0.0469625	-0.0237954	0.0212089
1	-0.0354562	-0.0234633	0.0212491
1	-0.0489127	-1.07E-05	0.00824975
1	-0.0353968	-0.0454769	0.0271189
1	-0.0352735	-0.0574029	0.0436135
1	-0.0371729	-0.0211222	0.0136797
1	-0.0560235	0.0159471	-0.00377802
1	-0.0340761	-0.0405446	0.0259603
1	-0.0130673	-0.00627176	0.00114666
1	-0.045649	-0.00757727	0.01099
1	-0.0492909	0.0135717	0.0043954
1	-0.028989	-0.0258113	0.00432358
1	-0.0335845	-0.0233779	0.00924187
1	-0.0472225	-0.017612	0.0122235
1	-0.0338225	-0.0210611	0.00597892
1	-0.0530147	0.00390479	0.00139446
1	-0.0268162	-0.0326164	0.0317064
